Id,minutes_past,radardist_km,Ref,Ref_5x5_10th,Ref_5x5_50th,Ref_5x5_90th,RefComposite,RefComposite_5x5_10th,RefComposite_5x5_50th,RefComposite_5x5_90th,RhoHV,RhoHV_5x5_10th,RhoHV_5x5_50th,RhoHV_5x5_90th,Zdr,Zdr_5x5_10th,Zdr_5x5_50th,Zdr_5x5_90th,Kdp,Kdp_5x5_10th,Kdp_5x5_50th,Kdp_5x5_90th,Expected
94,5,11,20,,20,24.5,21.5,,21,26,,,,1.0516667,,,,2.125,,,,25.049988,3.3020017
94,8,11,26.5,14,23,28.5,26.5,16.5,24,28.5,1.0250001,0.985,1.005,1.0283334,-0.75,-0.875,1.125,2.4375,3.869995,-3.5200043,0.70999146,7.7299957,3.3020017
94,11,11,24,19.5,23.5,26,24,21,25,27,,,,1.0516667,,,,4.6875,,,,2.8099976,3.3020017
94,14,11,17.5,17.5,21.5,25.5,26,20.5,23,26,,,,,,,,,,,,,3.3020017
94,17,11,24,16.5,20,25,24,18,22,25.5,,,,,,,,,,,,,3.3020017
94,20,11,21.5,15,19.5,23.5,21.5,18,21.5,26.5,,,,0.985,,,,-1.1875,,,,,3.3020017
94,26,11,22,16.5,23.5,29.5,22,19,24,29.5,,,,,,,,,,,,,3.3020017
94,29,11,22.5,17,22,29,24,19,23,31.5,,,,,,,,,,,,,3.3020017
94,32,11,22,16,22,30,22.5,16.5,23,32,,,,,,,,,,,,,3.3020017
94,35,11,23,18.5,27,37.5,24.5,19,27.5,37.5,,,,,,,,,,,,,3.3020017
94,38,11,28.5,18,27.5,31.5,33,20.5,27.5,33,1.0516667,,,1.0516667,5.5625,,,1.75,,,,,3.3020017
94,42,11,31.5,19,24,33.5,31.5,20.5,26.5,33.5,,,,,,,,,,,,,3.3020017
94,45,11,18,16.5,22,30,20,20,25,30.5,,,,,,,,,,,,,3.3020017
94,48,11,28.5,17,24.5,34,28.5,19.5,24.5,34,,,,,,,,,,,,,3.3020017
94,51,11,18.5,17.5,22,33.5,18.5,18.5,24.5,33.5,,,,,,,,,,,,,3.3020017
94,54,11,21.5,18.5,23.5,30.5,22,20.5,24,30.5,,,,,,,,,,,,,3.3020017
94,57,11,30,18,23.5,28.5,30,20,25.5,30.5,,,,,,,,,,,,,3.3020017
95,1,16,,,,,,,,,,,,,,,,,,,,,517.99927
95,10,16,,,,,,,,,,,,,,,,,,,,,517.99927
95,20,16,,,,,,,,,,,,,,,,,,,,,517.99927
95,29,16,,,,,,,,,,,,,,,,,,,,,517.99927
95,39,16,,,,,,,,,,,,,,,,,,,,,517.99927
95,49,16,,,,12.5,,,,12.5,,,,,,,,,,,,,517.99927
95,58,16,,,,12,,,,12,,,,,,,,,,,,,517.99927
96,3,17,24.5,21,24,28,24.5,22.5,25,28,,,,,,,,,,,,,4.064002
96,8,17,28,23,26,29.5,28,24.5,28,36,,,,,,,,,,,,,4.064002
96,12,17,28,24.5,28,35.5,29.5,25,28,36.5,,,,,,,,,,,,,4.064002
96,17,17,28,24.5,28,34.5,34.5,27,31.5,35.5,,,,,,,,,,,,,4.064002
96,21,17,27.5,23.5,27,30.5,27.5,25.5,28,31,,,,,,,,,,,,,4.064002
96,26,17,25.5,21,23.5,27.5,25.5,22.5,26.5,29,,,,,,,,,,,,,4.064002
96,31,17,25.5,22,24.5,28,25.5,23.5,25.5,28.5,,,,,,,,,,,,,4.064002
96,36,17,23.5,23,24,27.5,23.5,23,25,28,,,,,,,,,,,,,4.064002
96,41,17,25.5,19.5,23,27,25.5,22.5,24,27,,,,,,,,,,,,,4.064002
96,46,17,29,20.5,25,29,29,23,26,29,,,,,,,,,,,,,4.064002
96,51,17,27,22.5,25,28,27,25,26.5,29.5,,,,,,,,,,,,,4.064002
96,57,17,22.5,23,26,29.5,28,25.5,28,30.5,,,,,,,,,,,,,4.064002
97,0,16,27,23.5,28,34.5,27,24,28,34.5,,,,,,,,,,,,,0.25400013
97,5,16,29.5,22,25.5,29.5,29.5,23.5,26,30.5,,,,,,,,,,,,,0.25400013
97,9,16,21,20.5,23,26.5,22,22,24,26.5,,,,,,,,,,,,,0.25400013
97,13,16,22.5,19,22.5,27.5,22.5,21.5,24.5,27.5,,,,,,,,,,,,,0.25400013
